IMSI,y2,y3,y4,y5,y6,y7,y8,y10,y11,y12
6fc224242a7badf7b0f1033a3d962fb3,0,0,0,0,0,0,0,0,0,0
df9fe9cf99d3544053e6c26838f0af3b,0,0,1,1,0,0,0,0,0,0
81038883b5016f52f48f3658dad85da1,0,0,0,0,0,0,0,0,0,0
2b679a9fae0ec1939e57e168574ac909,0,0,0,0,0,0,0,0,0,0
dcf60cb1e2b8687eec9cc0257f58a6c5,1,1,0,0,0,0,0,0,0,0
a5cc39af250152de015a114828e04a08,0,0,0,0,0,0,0,0,0,0
e25dcd522933b75ee3ce0b7aee7bbabc,1,0,0,0,0,0,0,0,0,0
2cd832d7d69787cbbc8647607c1ba62c,0,0,0,0,0,0,0,0,0,0
f7e26405ba44a24d754d00cfea108e8b,0,0,0,0,0,0,0,0,0,0
18134240718776eb11dc358c8ad26a45,0,0,0,0,0,1,0,0,0,0
ed9817885d165cae803a45fb2fd07f47,0,0,0,0,0,0,0,0,0,0
9bf6ee47f875a7fdc9b40f5fcc7d8ead,0,0,0,0,0,0,0,0,0,0
b89c1f87046124c5e91c7124e65f81af,1,0,0,1,0,0,0,0,1,0
05c713e7c5c0fbd8ca82efc5ecef37e7,0,0,0,0,0,0,0,0,0,0
e822348415fee43ecee69ec295ece764,0,0,0,0,0,0,0,0,0,0
57d48144a5f0ce2c1ad8da2b87897d0a,0,1,1,1,0,0,0,1,1,1
bbb2849e18a7d7b094f3656409cc5b0a,1,0,0,0,1,0,0,0,0,0
8e6f84f769d2a5b39301053f4f80abb8,0,0,0,0,0,0,0,0,0,1
1d59ec827c7b60d6d3b7e11f27b1d5ab,0,0,0,0,0,0,0,0,0,0
24035746b6870286346c69286c2bc2b3,0,0,0,0,0,0,1,0,0,0
5a8b872d3ae1dc94baa5ff30cd37a869,0,0,0,0,0,0,0,0,0,0
2df31556a8b10b08854daef266d124fd,0,0,0,0,0,0,0,0,0,0
5fe4da6bd07120c5972da9e03d8d8359,0,0,0,0,0,0,0,0,1,0
646364605fc6682e345cc8207bc9543b,0,0,0,0,0,0,0,0,0,0
5134305ffcc5b89a269cb5bd45ab5811,1,0,0,0,0,0,0,0,0,0
36068c4474d67930b2d59e7c25272c5a,0,0,0,0,0,0,0,0,0,0
11abb8732aef565b8fabce57929f9493,0,0,0,0,0,0,0,0,0,0
fe4920c0034b33551b5f79257560fe8a,0,0,0,0,0,0,0,0,0,0
31e32fe47ceffc970c603bfd439e4722,1,0,0,0,0,0,0,0,0,1
1fd5ec75a296d2f0b93a324d8135e5b8,0,0,1,0,1,0,0,1,0,0
8197609e11388fc907ece6d75fa9c06b,0,1,0,0,0,0,0,0,0,0
7d4e02e82ab60f8ec0098f302179d700,0,1,0,0,0,0,0,0,0,1
495854a3f09eba59977303956af1f9b4,0,0,0,0,0,0,0,0,0,0
ba82471451f588e10abde8abae7fd3e0,0,0,0,0,0,1,0,0,0,1
ce75497a147f202db0fc4708eb7b648d,0,0,0,1,0,0,0,0,0,0
41d7cc4d901dc7aba6bac5652d972c21,1,0,0,0,1,0,0,0,0,0
23036b95f39cd23526e43c3b8a05af98,0,0,0,0,0,0,0,0,0,0
9035d7c539e1a60445168c959395b76e,0,0,0,0,0,0,0,0,0,1
4ff5f01292fe5e2ca48cea79e7f46f9a,0,0,0,0,0,0,0,0,0,0
6c0696b5a14c66c0da4736bf71c6227b,1,0,0,0,0,0,0,0,0,0
ba1ffcba40d3e9f1cb3f59717fe072a5,0,0,0,0,0,0,0,0,0,0
ba951b76df346da72e900fa0a1f4752c,0,0,0,0,0,0,0,0,0,0
8804235f803b98aebd6fe879c42b7989,0,0,0,0,0,1,0,0,0,0
5a42adabfb5b0e1b295691a0e3e049ac,0,0,0,0,0,0,0,0,0,0
c1878311b482d5ad109004c0d6981932,0,0,1,0,0,0,0,0,0,0
7f0931da2c28b62004086bdd675d3da8,0,1,0,0,0,0,0,0,0,0
820d9de55b13ec1ddd0bbaf630d68c33,0,0,0,0,0,0,0,0,0,0
102e124d049f9244d2b1f8ffb7cb5e50,0,1,0,0,1,0,0,0,1,0
c9122045eb0096b2b80b7becbc3b9e89,0,0,0,0,0,0,0,0,0,1
312cc122703e86cbc6c1a8a1a03a9747,0,0,0,0,0,0,0,0,0,0
8248c95efc64e82025d74b42d40735b8,0,0,0,0,0,0,0,0,0,1
a88e2e7d3c0d7361391c00cb19ea6a90,0,0,0,0,0,0,0,0,0,0
c59411a8e4087a77ba98cdaf938d8776,0,1,0,0,0,0,0,0,0,0
3a851a17b8b5d1419a6b1b8687c99d9a,0,0,0,0,0,0,0,1,0,0
4ed29433cf43d744b3b8497a6e633f30,0,0,0,0,0,0,0,0,0,0
69a6a616731b748df47ad46f1a67b0f0,0,0,0,0,0,0,0,0,0,0
78d5393f731722558235317bd46c4392,0,0,0,0,0,0,0,0,0,0
26ef35c18adc054abb9cc362911f53d6,1,0,1,1,0,0,0,0,0,0
9f51ae3f1cebb98636e7c367b41431c0,0,0,0,0,0,0,0,0,0,0
eb8514d4c5618b7cff3f87c2589f228b,0,0,0,0,0,0,0,0,0,0
b8d09ef69a81211a64bf7361e7f33f0d,0,0,0,0,0,0,0,1,0,0
4c589107de722d1e8c6c34507f84b9d0,0,0,0,0,1,0,0,0,0,0
983196cbd990abc5203d036931c0c881,0,0,0,0,0,0,0,0,0,0
8f13a51cc437ed0db47c8c2735a22375,0,0,0,0,1,1,1,0,0,0
69ef2a4c0e5fc848f73eafeb1517f193,0,1,1,0,1,0,0,0,0,0
2aeb5ffeeb9bdaf707bdb9e802e7e4ad,0,0,1,0,0,0,0,0,0,0
eee59fe40099c55bff9b5467de1adde0,0,1,1,0,0,0,0,1,1,0
672080093770a30c05cf1268a0735583,0,0,0,0,0,0,0,0,0,0
4e85c9afd5499566f9293efb4282deb5,0,0,0,0,0,0,0,0,1,0
11a1e1fdc80090b570268db7064bd14d,0,0,0,0,1,0,0,1,0,1
6b58dc661f0e8f4cb35eb80e4f793d8a,1,0,0,0,1,0,0,0,1,0
841e9444139f889661084450735b391e,1,0,0,0,0,0,0,0,0,0
8d2977796a8d4d0ada883ba346c9420f,0,0,0,0,0,0,0,0,0,0
cec526a1ca18a1cf710a5ff3983df287,1,0,0,0,0,0,0,0,1,0
e8813834bcc6a4510beca1a245466f73,0,0,0,0,0,1,0,0,0,0
5fffd124393c6b2e7bbf06eb0dbb8a19,0,0,0,0,0,1,0,0,0,0
5a5e7e703f86b7eb66cb434a19f43d31,0,0,0,0,0,0,0,0,0,0
6bf20a4a433b0db0ed0bfa715e5bea00,1,0,0,1,0,0,0,0,0,0
5faae7710c70868351f6bff297c8a998,1,0,0,0,0,0,0,0,0,0
2e2a2a9a860422063bb3421e78362767,0,0,0,0,1,0,0,0,0,0
cd177fdc0977149ea5c171f00a305b7a,0,0,1,0,1,0,0,0,0,0
d5a9883ed9be8e2b1045f02509252cdf,0,0,0,0,0,1,0,0,0,0
3730134b1cd0776be98fc0f0cd19da2c,0,0,0,0,0,0,0,0,0,0
7df7159337f9ac5d89a4bf708c42f08b,0,1,1,0,0,0,1,1,0,0
e0cbe01cdfab1f318319d6e1c5cff3f6,0,0,0,0,1,0,0,0,0,1
cce5c107fe3e1c9b625df5261aa03f8c,0,0,1,1,1,1,1,1,0,0
b4e784059e78c3880fafa891cf5d2a02,0,0,0,1,0,0,0,0,0,0
3571c3c91731373bb495511d1372242a,1,1,0,1,1,0,0,1,0,0
3ec7ae36c846a86be38949ae73358ca5,0,0,0,0,0,0,0,0,0,0
da9a3fb2f3060f92ee0ef7482895afbb,0,0,0,0,0,0,0,0,0,0
e50d819ff3ef40573a712702bb4319ea,1,0,0,0,0,0,0,0,0,0
e2843ae55863b0ac359374400553a306,0,0,0,0,0,0,0,0,0,0
e4e7c4944b276b486b7e9fb0fb586926,0,1,0,0,0,0,0,0,0,0
b4894c93a637b1a661763f073d3e72f8,0,0,0,0,0,0,0,0,1,0
a674ba72022746b324be0b046dd769c5,0,0,0,1,1,1,1,0,1,0
73286108a53e3fee8901d32db9662a0a,0,1,1,0,0,0,0,0,0,0
91d945b95b46456db99a4c2c9e56cd05,1,0,1,0,1,1,1,0,0,0
a730ad408ee9245ce3418d676d9820f4,0,0,0,0,0,0,1,0,0,0
6149466812166a33dd7b5d10cf5e65c8,0,0,0,0,0,0,0,0,0,0
48d28c464cd52bd71c0648f58d33134e,0,0,0,0,0,0,0,0,0,1
c347dc5ac86e4a7ea37b65c7a62af621,1,0,0,0,0,0,0,0,0,0
6c63954d6d9af378dda989cc16b22779,1,0,0,0,0,0,0,1,0,0
1e5015ed93307f72d74992866e8f045f,0,0,0,0,0,0,0,0,0,0
7b0dde25e2b6554e9ef621c87601d411,0,0,0,0,0,0,0,0,0,0
bd704b2a85cefb44ce1571ba0fbf844d,0,0,0,0,0,0,0,0,0,0
096c5a4fb39fcb477104859e9670f6f6,0,0,1,1,1,0,0,0,0,0
e2d5ad9745549ea56b13cf30282b7981,0,0,0,0,0,0,0,0,0,0
e6e7e237d2d8413cd4f903c9ca2c4950,0,0,0,0,0,0,0,0,1,0
4f6734844149a3b9056e3709f83698ae,1,1,0,0,0,0,0,0,0,0
06cef3af82bf3c96896ca13e6f15c59e,0,0,0,0,0,0,0,0,0,0
3e4b71973e2100c1459e5c86e8a5c908,0,0,0,0,0,0,1,1,0,0
00402903ddb6d599721b0c0b447b3fa6,0,0,0,0,0,0,0,0,0,0
6fb95795c3c98c82a72ad5035ca971f8,0,0,0,1,0,0,0,0,0,0
ecd7976cd3db90f96cfbcea6dd431c00,0,1,1,0,0,0,0,0,0,0
cb59935ff5648e98bdfc30519512e707,0,0,1,0,0,0,0,0,0,0
32e6ce2a582b990253875510549b7d0d,0,0,0,0,0,0,0,0,0,0
b828a01725379f6ce59437e8ff225c32,0,0,0,0,0,0,0,0,0,0
afbc2e85cbaabea57a1128cea06bc868,0,0,0,0,1,0,0,0,0,0
636fe2d1553004e645cb931e1a7b7849,0,0,0,0,0,0,0,1,0,0
d67eba7f4530d8b8af77560a8f845c5d,0,0,0,0,0,0,0,0,0,1
9ff7544cf81c7fbaea3a1351db43eb39,0,0,0,0,0,0,0,0,1,0
f348abe6a05d18ca1541f5413848890d,0,0,0,0,0,0,0,0,0,0
4fb824e6285625ffd9f3b7f2376f07cd,0,0,0,0,0,1,0,0,0,0
53ced9206ea3ea8668198330bdbad5c8,0,0,0,0,0,0,0,0,0,0
00150dabbfaf84b56f5903a82c6d66f1,0,0,0,1,1,0,0,0,0,0
c0ae00cc65f136215ef7f0ae0a0ad0c2,0,0,0,0,0,0,0,0,0,0
ece7e03619faacfc809b5950ec179978,0,0,0,1,1,0,0,0,0,0
765c66975afc813096f57038ad76caef,0,0,0,0,0,0,0,0,0,1
434c1d4ae4586c6018a4fd21bc112f8e,0,1,0,1,1,0,1,1,0,0
bd6741a5c639392d947657271336023d,0,1,1,1,0,0,1,1,0,0
4cf83d2824d4841ddc90b6a91a77a667,0,0,0,0,0,0,0,0,1,1
f9ce387116960d904cb8e17576a4dc6e,1,0,0,0,0,0,0,0,0,0
b36e90cae055406a1a75f29b1b039151,1,0,0,0,0,0,1,0,0,0
252293ad1b2724a7592d690e799bc0b2,0,0,1,0,0,0,0,0,0,0
4fc942b17e539522023404769d05d488,1,1,0,0,0,0,0,0,0,0
440b109ec1fe5f5145dbc4055a777032,0,0,0,0,0,0,0,0,0,0
1b2062290d057538f3cc883524c2fe11,0,0,0,0,0,0,0,0,0,0
23c3074f1a06bba1af9ff488665e5a2e,1,0,0,0,0,0,0,0,0,0
7bb62bc59ae953316dd3dd4e4de5bb98,1,1,0,0,0,0,0,0,0,0
851b8d20261fb4a58ff04649e6e02e40,0,0,1,1,1,0,0,0,0,0
e7a4c01c5531130630e81deadd759fa9,1,0,0,0,0,0,0,0,0,0
ed40e5736e11c035a8c20573a73a4c84,0,0,0,0,0,0,0,1,1,0
2979844440a776a78f6747e02aaa2946,0,0,0,1,0,1,1,1,0,0
0f0d98727a5762507366f33dbd15942e,0,0,0,0,0,1,0,0,0,0
d45a2cfa11eb2a90d0dfbe17ec8e5288,0,0,0,0,0,0,0,1,1,0
71501da8372baaf32d46857756faad71,1,0,0,0,0,0,0,0,0,0
0e701c39f19e7e0941d08f97e3afa685,0,1,1,0,1,0,0,1,0,1
6813003ef7e6bf63a2b938f9f43d6e90,0,0,0,0,0,0,0,0,0,1
37e48ae08fb7d6a08133bf538aaeb959,0,0,0,0,0,0,0,0,0,0
67dbfa1453760d23c9cdb9dad1536f6d,1,0,0,0,0,0,0,0,0,0
e58472cd9509044292254f766275097b,0,0,0,0,0,0,0,0,0,0
b2c31a4d8d45cb5e1905d65ca6ace987,0,0,0,0,0,0,0,0,1,0
3c75a27cef880ee71cd64bb48e146040,1,1,0,1,0,0,1,0,0,0
5a7be8bff9a46b24380a2573f0428234,0,0,0,0,0,0,0,0,0,0
7ac065ed6b9fbbf3602b96e887fca849,0,0,0,0,0,0,0,0,0,0
29213a1b3b25f540849c63772c6becb8,0,0,0,0,0,0,0,0,0,0
76f4d500417cdc048ad6eaaf360db6b5,0,0,0,0,0,0,0,0,0,0
392f19c28bbe12f124a6648e0e83519c,0,0,0,0,0,0,0,0,0,0
2cf44ef08b4f56fb4f8512e571a93750,0,0,0,0,0,1,0,0,0,0
219ec6ae0abc806b28809b1216bb3b8b,0,0,0,0,0,0,0,1,0,0
affcd6b1ee551eff849da4f1d40921a8,0,0,1,1,0,0,0,0,0,0
36094eb02e674c9b9857fc5cee0d0815,1,0,0,0,0,0,0,0,0,0
35b290151758cef4e46602ea788647c2,1,0,0,0,0,0,0,0,1,1
3f73eb1194276d8a2ecd9c84da19fff4,0,0,0,0,0,0,0,0,1,1
fc92f852b2512d198b0e20aef20b9fee,0,0,0,0,0,0,0,0,0,1
e3d64ac51305faa33d4e1fb1f605732a,0,0,0,0,0,0,0,1,0,0
8a8376560bae043ad15dd12706cf9e5c,0,1,1,0,0,0,1,1,0,0
fb88041ddec18fe309816b3adb761f08,0,0,0,0,0,0,0,1,0,0
07605e8311ba5a5d6cea16865524f5e8,0,1,1,1,1,1,0,0,0,1
924eaa5d6ec66ca14a845dff46dbda90,0,0,0,0,0,1,0,0,0,0
e1aab227d8322df5d3ae92c5b5769060,0,0,0,0,0,1,0,0,0,0
5d8f3519fa732cdf451791b9eabed38b,1,0,0,0,0,0,0,0,0,0
f08cac763e8f736ca71866b31348d98a,0,0,0,0,0,0,1,0,0,0
d3c5a5df7e9aef05da3e6e030b00afbd,0,0,0,0,0,0,0,0,0,0
ef3a5c34f3c2ee8894c13f029ff93a4f,0,1,0,0,0,0,0,1,0,0
a9faf88f8915a4b9fa23dadac3e0d637,0,0,0,0,0,0,0,0,0,0
344c128da3bb592386ed714dfb6f1a21,0,0,0,0,0,0,0,0,0,0
7775b9a746d91c7d144b557bbee8729a,0,0,0,0,0,0,0,0,0,0
e0379cc7795128b5363fe148fd40abff,0,0,0,0,1,0,0,0,0,0
f64c959dc01842edc46804f6c4e801d0,1,0,0,0,0,0,0,0,0,0
fafbd5748291b17b71c3ade0452b9623,0,1,1,0,0,0,0,0,0,0
ac1bb34d5db3ac2d8ed2d04ab9eeba5d,0,1,0,0,0,1,0,1,1,1
874358b231d01a81b7ec413ed335be69,0,0,0,0,0,0,1,0,0,0
c1d0a605d49f2b8eafb02d6a4261c526,0,0,0,0,0,0,0,0,0,0
cd4939727b2d8325b47b0512f243f0a0,1,0,0,0,0,0,0,0,0,0
110add243aba3874cee838c2b096fc32,0,1,0,0,0,0,0,0,1,0
af99e9c213e0fb3363f2a7fce1172613,0,0,0,0,0,0,0,0,0,0
7acf8e6d074e5a80e17805563fc798ba,0,0,0,0,0,0,0,0,0,0
9b588cff06969350e2c510b618da5467,0,0,0,0,0,0,0,0,1,0
31d46d73b52691203754dec9fcacdf02,1,0,0,0,0,0,0,0,0,0
938fdb64dfe1efa2abb2411ba934792a,0,0,0,0,0,0,1,0,0,1
8ef1bc54e86c4dd1f7503b4325f564b0,0,0,0,0,0,0,0,0,0,0
ad48066765100227dda940d98ce50560,0,0,0,0,0,0,0,0,0,1
e00a6903905cbbcc003af812efd7df7c,1,0,0,0,0,1,0,0,0,0
16c11f4693f18aff2eb0df5748c1fe30,1,0,0,0,0,0,0,0,0,1
c50ccde1c1ae4776b13b05a378efc90e,1,1,0,0,0,0,0,0,0,0
e1cb5d7013e1090ee86adbd39372946c,0,0,0,0,0,0,0,0,0,0
cb1cea291c9d450322ea5c889f8c3def,0,1,0,1,0,0,0,0,0,0
5e72146be16f4e738a98d4844343e28b,0,0,0,1,0,0,0,0,0,0
a282998a6e8e754990b9d9e7200a196f,0,0,0,0,0,0,0,0,0,0
13dcf9e2f67a76e42502042dbf920155,0,1,1,1,0,0,0,0,1,0
5e6de783b830b65221571f58995220d9,1,0,1,0,0,0,0,0,0,0
5fee077535ee14487b85d56d07ce1f34,0,0,0,0,0,1,0,0,1,0
9150444968ab8c5d099106cce09ce074,0,0,0,0,0,0,0,0,0,0
0dd9bf6c56fa183236a4f08d7a57b366,0,0,0,0,0,0,0,0,0,1
f1ba62662cf850cd307c912d2295b301,0,0,0,0,0,0,0,0,0,0
caf4cf0ebeb54b653321bb35a4973e34,0,0,0,0,0,0,0,0,0,1
cc2de79286f1b7dd3643404e5fe9cfa7,0,0,0,0,1,1,0,0,1,1
9419b3d97c0330a98af71e733b4e3d84,0,0,0,0,0,0,0,0,0,0
a9d77fcdd5fe82bfc3ca0c3e2bdc338f,0,0,0,0,0,0,1,0,0,0
b7db691ec1ae49218631e628f5a280d1,0,0,0,0,0,0,0,0,0,0
e9b911f7cccd4a60d45b366a260feeba,0,0,0,0,1,0,0,0,0,0
b7d5ee6c7f47f0aa7ed54705c13c13e3,0,0,0,0,0,0,0,0,0,0
8def1eec0db22c512e7a8a74a0f302ad,0,1,0,0,0,0,0,0,0,0
dd536e643fbbbf387e11759dbd9c2dac,0,0,0,0,0,0,0,0,0,0
e5ab279fc2de19843ec48252e8c691a1,0,0,0,0,0,0,0,0,0,0
74ad48ae76e3ece45efaccce4b6ce99f,0,0,0,0,0,0,0,0,1,0
bf4142386306fc53020ec8ff664e0eb4,0,0,0,0,0,1,0,0,0,0
cda57d53653666419ee9c9d6b985c954,0,0,0,0,0,0,0,0,0,0
f8e4437efceccdc7d76a6dc66c9a2589,1,0,0,0,0,0,0,0,0,1
f469fd3d3f200fe6cee5a5d8c6fe444c,0,0,0,1,1,0,0,1,0,0
da013f532619def1320f666ac94c8463,0,0,0,0,1,0,1,1,0,0
f6df9e736be8170aa10e196e6874a5de,1,0,0,0,0,0,0,0,0,0
167c24f61868d4cd65d8def5ec672431,0,0,0,0,0,0,0,0,0,0
d62cafdb89bf94e4d5ef30a5b2637c5c,0,0,0,0,0,0,0,0,0,0
6b73a987371a324e79f46db926790978,0,0,0,1,0,1,0,0,1,1
985d9f824a868d0484f93f2a7b7f409f,1,0,0,0,0,0,0,0,0,0
cb3a1cd3bc5352cede5cf296739d02ee,0,0,0,0,0,0,0,0,0,0
197b2fc2092d1ab6470bb232227d0d9c,0,0,0,0,0,0,0,0,0,0
386044372dd40266c0e2636199a65976,0,0,0,0,0,0,0,0,0,0
c731eb2593f80e2c9984170871d104f7,0,0,0,0,0,0,0,0,0,0
da0dcdd2b7fded0d6d9711838f0bb943,1,1,1,0,0,0,0,0,0,0
350263fa4090a4186507b5e926eb7387,0,0,0,0,0,0,0,0,0,0
6649439c9b42bef05c4c8fbc7975e1e6,0,0,0,0,0,0,0,0,0,0
611d4ba0cf765be5435d3fbf0ea008ac,0,0,0,0,0,0,0,0,0,0
5680626e001f952e7bd079d8ad2daeac,0,0,0,0,0,0,0,0,0,1
e4eddb9e43f623ad883954472d55ddcf,0,1,0,0,0,0,0,0,0,0
0b95c9e5b8965b64963bd620e7031709,0,0,0,0,0,0,0,0,0,0
dafa3157127b49005ee488941595ba5f,0,0,0,0,1,0,0,0,0,0
99bf4191cdbb8aae4fa1bd967262f618,0,0,0,0,0,0,0,0,0,0
64e1c65d635eb8fef2670c2de5235869,0,1,1,1,0,1,1,0,0,0
e5d5a6722a39ba5c438de3dff4ccc76e,0,0,0,0,0,0,0,0,0,0
6313904015427cf583309c6cfac6c3ab,0,0,0,0,0,0,0,0,0,0
bf3db56864413eb79abf309100f3e6b5,0,0,0,0,0,0,0,0,0,0
418cae731d260655894c1bdb15743495,0,0,0,0,0,0,0,1,0,0
948a5c6814d7e55d9eeea147a4280dbc,0,0,0,0,0,0,0,0,0,0
59dc5717df86ae4bc086eaafd976a2c1,0,1,0,1,0,0,0,0,0,0
14ba41fccf9c7ef49a61af16cc168869,0,0,0,1,0,0,0,0,1,0
fdcd89b2342cb8ead608b9b9b3fdbae0,0,0,0,0,0,0,0,0,0,0
e7d3384605d0a3a21531563976d7e815,0,0,0,0,0,0,0,0,0,0
1d2c79b93af40eb030c1c5226225af07,1,0,0,0,0,0,1,0,0,0
8bc9e5b0d631d2490417c22961a70bbc,0,0,0,0,0,0,0,0,0,0
a7521fa058fa257c3e25ca1bc2528126,0,0,0,0,0,0,0,0,0,0
d54765df2adfd2543afedd36d5147ac6,0,0,0,0,0,1,0,0,1,0
1c0a504172d7bb594488919afd86eb13,0,0,0,0,0,0,0,0,0,0
b98cc28f7b435b77450fc9da9a41354c,0,0,0,1,0,0,0,0,1,0
2160fd211f5a26d18208ae297c0dd596,0,1,1,0,0,1,1,0,1,0
59b48dbb3235b406b20ea826214260c3,0,0,0,0,0,0,0,0,0,1
2cd8d0a5e30baf3afa7f0148ddb69f08,0,0,0,0,0,0,0,0,0,0
883261c895640044927ab895fd2a4d2b,0,0,0,0,0,0,0,1,0,0
1f034a8659fa24749f060c9969e392a4,0,0,0,1,1,0,0,0,0,0
adc2b063d8ff150522707b214e2bfda4,0,0,0,0,1,0,0,0,0,0
37381ffd818d4a9972f16886741f3a0c,0,0,0,0,0,1,0,0,0,0
c3d3317949ca14e0f17b5036df800673,0,0,0,0,0,0,0,0,0,0
9afdb8b5423c763ac157e635cef0c63e,0,1,0,0,0,0,0,0,0,0
e65c9f65db3c49dfe8010e283367b414,0,0,0,0,0,0,0,0,0,0
0fad844e137c1fcf1d3bcb934d95450a,0,0,0,0,0,1,0,0,0,0
a5cc04ac8cdbd4586b4682e744139728,1,0,0,0,0,0,0,0,0,0
8a341ada97b0848ba3932e5b98683362,0,0,0,0,0,0,0,0,0,0
7deaa513b8150e7432c46aa97bde75eb,0,0,0,0,0,0,0,0,0,0
39c66d426fec8e4e40c33d7755d91c7f,0,1,0,0,0,0,0,0,0,0
a1150da1ec52ac5bbdc6c5bd391ae7e8,0,0,1,0,0,0,0,0,0,0
a4954f4b0a6f127a8c51e66e43571254,0,1,0,0,0,0,0,0,0,0
ab18ec0ee7724398d22d81b12ec6c9e5,0,0,0,0,0,0,0,0,0,0
e61bbe4eecb7c116d0d6523704674934,0,0,0,0,0,0,0,0,0,1
f4d683baedb507d1f032f11356bb400e,0,0,0,1,0,0,0,0,1,1
a0e3849fd7583452a2b06f32208799b9,0,0,0,0,0,0,0,0,0,0
2637d23ac9aed6c4fcf923c9257fdf5f,0,0,0,1,0,0,0,0,1,0
f07d5bba51c3df0ece9ece949d2ca192,0,0,1,1,0,0,1,0,1,1
a481a5797a6921269f015da107233745,0,0,0,0,0,0,0,0,0,0
b65027b3c1dce148967cc92ff402e819,0,0,1,0,0,0,0,0,1,1
6e2193d2123476f878f96343703514cb,0,1,0,0,0,0,0,0,0,0
c2b1cd0606776ffb0b55dbd6fc2b2098,0,0,0,1,0,0,0,0,0,1
84075326ff442e198b5c02cf2a3d96df,0,0,0,0,0,0,0,0,0,0
2d8dce3d605edcdae72cb8d7a8149e11,0,0,0,0,0,0,1,0,0,0
1f738589cb64265dcfb604c9fa779734,0,0,0,0,0,0,0,0,0,0
3ac0449aedb0b5b94072be20a3f1cf82,0,0,0,0,0,0,1,0,0,0
61d71b28c2cb76a8c0dac0a895ad3608,0,0,0,0,0,0,0,1,0,0
61ad0d67e9031aa9fdae7253db46b420,0,0,0,0,0,0,0,0,1,0
feb785097a7d39b58f037f183ba519bd,0,0,0,0,0,0,0,0,0,0
d2217b22d4f44bbf0a0f418a92515ece,0,0,0,0,0,0,0,0,0,0
32f98ec97cb4a7f2283c2bd436eabf95,0,0,0,0,0,0,0,0,0,0
f6fdc62b85d5b612646dd0b6d43a495b,0,0,0,1,0,0,0,0,0,0
c2af968db82027ead2aae4d2fe00050c,0,0,0,0,0,0,0,0,0,0
55874be570fb3b9a149915d08c6e50bc,0,0,0,0,0,0,0,0,0,0
5b8b94a6b8b785a3a47c540c4a5606ef,0,0,0,0,1,0,0,0,0,0
44089bb56557dcb1f7037d24b02e2cba,0,0,0,0,0,0,0,0,0,0
4f52bb6f44a674af510dba90ddc24ce2,0,0,0,0,0,0,0,0,0,0
79756508bf54656fdd93342deb9af12f,0,0,0,0,0,0,0,0,0,0
16def5b3ac26ee3f2977556deea45a3e,0,0,1,0,0,0,0,0,0,0
dd50af00070316afde0c80cc24eb9b26,0,0,0,0,0,0,1,0,0,0
fe3c0fbffe65be78cc4fd1f14d27ac92,0,0,0,0,0,0,0,0,0,0
fbf4973a896f10d1188a6f9c43ae9345,0,0,0,0,1,1,1,0,1,1
d4574a7d9ba0f5664f51a9a84c7984b7,0,0,0,0,0,0,0,0,0,1
972aa8561aae674b5bdb4ca4f8b1015d,0,0,0,0,0,0,0,0,1,0
6e6af2e33071544c39a6a6ef2756c511,0,0,0,0,0,0,0,0,0,0
0c47ad563d499bfaf69a1aad1ce330f8,0,1,0,0,0,0,0,0,0,0
7340579c63c6538c2b27810ca981f3f4,1,0,0,0,0,0,0,0,0,0
48d49d8af07baf5e7a352c10f499b637,0,0,0,1,0,0,0,0,1,1
762e8223896f52e6bc60657c3a41a62d,0,0,1,1,1,0,0,0,0,0
c28c448162d420a466dda8f7833b4281,0,0,0,0,0,0,0,0,0,0
51e2e117ef3e6686aafea00757869e53,0,0,0,0,0,0,0,0,0,0
afe22cd075626d5559d7968e092ff2ec,0,0,0,0,0,0,0,0,0,0
95a40a772e99b7a760693460872824a7,1,0,0,0,0,0,0,0,0,0
59daa54771a5aa907e3bde0aa156735a,0,0,0,0,0,1,0,0,0,0
77d37face96e1c3cc7b21a881b8a74c8,0,0,0,0,0,0,0,0,0,0
a5b292b3cf66688dfdca5a5e9cfaebdb,0,0,1,0,0,0,0,0,0,0
7bb5ddc051ca2a7cae25ebf50a2a0423,1,1,0,0,0,0,0,0,0,0
a8bd04f7f98553c05c2247f76a450539,1,1,0,0,0,0,0,0,1,1
91f5ce5fe282ee71f4b91e1e6194619e,1,1,0,0,0,0,0,0,0,0
67ea193d2e9ea595c6d98211ec28ccf7,0,0,0,0,0,0,0,0,0,0
a10c29b0b42dd7c7164c052c8952e6c2,0,0,0,0,0,0,0,0,0,0
d0ffa10e632e5df73b59a06f5fc04f22,0,0,0,1,1,0,0,0,0,0
1672d216d4a1f4fd020806c1ef1f5268,0,0,0,1,1,1,0,0,0,0
31ade480b931560b72053512d0e6972e,1,0,0,0,0,0,0,0,0,0
010472a2f826e66e374887c56630f48b,0,0,0,0,0,0,0,0,0,0
c0484f663282a8a7e00ee1c88e9b65be,0,1,1,0,0,0,0,1,1,0
21279a5ff413ac8826d6b52fa2798e0d,0,0,0,1,1,0,0,0,0,0
9c598b051c74731a72fa2987ab3b0d03,0,0,0,0,0,0,0,0,0,0
1aa51803c6bcb20cc89a8e745e34faf1,0,0,1,0,0,0,0,0,0,0
ea1f97e60d35d5ab82d8579a412fdafe,0,0,0,0,0,0,0,0,0,0
e8f20da8ca41ed086a56047dfedca267,0,0,0,0,0,1,0,0,0,0
