IMSI,y2,y3,y4,y5,y6,y7,y8,y10,y11,y12
0877722c6c51000a04a03d49c9841b9d,0,0,0,1,0,0,0,0,0,0
091c5b07d65d64f9258e5032b454a98f,0,0,0,0,0,0,0,1,0,0
17af43e7c15eb1f08e32d77174669bcc,0,0,0,0,0,0,1,0,0,1
b5e2f12dc817fc767137e2205984f30f,0,0,1,0,0,1,1,0,0,1
4b623d7c950be1eefdaf02829bf4bdf7,0,0,0,0,1,0,0,0,1,0
c3ea1c0b3ba0a904b8983cd27649f801,0,0,0,0,0,0,0,0,0,0
3b14fe32a213731010917538961c37b8,0,0,0,0,0,0,0,0,0,0
55a3258f70be8c1b02363fbce0c16c3a,0,1,0,0,0,0,0,1,0,0
579122ba587106293b4462a5bd5b7893,0,0,0,0,0,0,0,1,0,0
40ee2adfbb29b1b06c86605ab59bf214,0,1,0,0,0,0,0,0,0,0
c66f873aaa1f9e3389a4354f1124f35a,0,0,0,0,0,0,0,1,0,0
49ec9dabc5feea37ac97448b8c33b2c4,0,0,0,0,0,0,1,0,0,0
b3f341be4045dbc22cee12b36404e327,0,0,0,0,1,0,0,0,0,0
ce1c06b9ed87b9f00d593f43f71a1277,1,0,0,0,1,0,0,0,1,0
4e8ee5fe1c166330d7d75f5b7ea1b0e3,0,0,0,0,0,0,0,0,0,0
9adaa4cd118b348a537254464d22f2c6,0,0,0,0,0,0,0,0,0,0
327861456b733f5e7ed50dea42285497,0,0,0,0,0,0,0,0,1,1
b807fcba1270764675a7068b3e637366,0,0,0,0,0,0,0,0,0,0
5c8cdf24a9f3e7ebeba610219a931f5b,0,0,0,0,0,0,0,0,0,0
6fcc1ea9f30600c25b405b6636070822,0,0,1,0,0,0,0,0,0,0
4e5a28cb9552eb90c8fd0e6ae63c2ddb,0,0,0,0,0,1,1,0,0,0
f146a0672dfa29080f4da70170e5587a,1,0,0,0,1,0,0,0,1,0
ef343f8c35c60e7a344c81c7efbb4f80,0,0,0,0,0,0,0,0,1,1
e09eeb5dad62298e1520e123727bf610,0,0,0,1,0,0,0,0,0,0
5594b96b194631b00300487dc0722024,0,0,0,0,0,0,0,0,0,0
1ee0ba708db07570276dd85bdc435218,0,0,0,1,0,0,0,0,1,1
b359b753b8c330bdf11b41a354931e68,0,0,0,0,0,0,0,0,0,0
3c7abc44a21b46e2093baf8a546776f8,0,0,0,0,0,0,0,0,0,0
cd03f782ee07020203e2e47d221f1bd9,0,0,0,0,1,0,0,0,0,0
98c717d3370c89ec53eeba0f4ff4d8a4,0,0,0,0,0,0,0,0,0,0
bf84c579ddd45cb9b44df445fcbb6f3a,0,0,0,0,0,0,0,0,0,0
03970274d58f95c5165184e3df5f7ec0,0,0,0,0,0,0,0,0,0,0
fabb28dbf254c69b07134ec76bb85e50,0,0,0,0,0,0,0,1,0,0
81af9c3dca3ef148d5bf574e35e8cb6c,0,1,0,0,0,0,0,0,1,1
6a6da61bd7051f704ab7d81d77c8715b,0,0,0,0,1,0,0,0,0,0
98c0371ba6f801aa4dee731ac67bfb84,0,0,0,0,0,1,0,0,0,0
0274a8ae66f095296ab8304c5035fe7a,0,0,0,0,0,1,0,1,0,0
e68fdf429d5cef6a51c36a26cf21bc42,0,0,0,0,0,0,0,0,0,0
e2dd9cd574133f0a716c130fc6fce6be,0,0,0,0,0,0,0,0,0,0
fb01154d1ec5cc48d26f7c79c6ff6a5a,0,0,0,0,0,1,0,0,0,0
842053bd0a985b980a6e34660ee4be64,0,0,1,0,0,0,0,0,0,0
9e33972a1035ce6213f4030283ec1c4c,0,0,0,0,0,0,1,0,0,0
2c303b2806ae6b6f976e7ff06dd49e22,0,0,0,0,0,0,1,0,0,0
b840494c4abb78887bb2dbe56ba41dae,0,0,0,0,0,0,0,0,0,0
4b3752e5766029a0ec17698bc13c1706,0,0,0,0,0,0,0,0,0,0
e7c005ddd3d87b90d9acfff8f8e1d65a,0,0,0,0,0,0,0,0,1,0
dd5fa952bff9d4178c8c0d4c87f8b8e5,0,0,0,0,0,0,0,0,0,0
f292286ec30d3c172f7aa96d060be287,0,0,0,0,0,0,0,0,0,0
50d82a72900558d64772c8e219d64bf9,0,0,0,0,0,0,0,0,0,0
4fa924d7166a9a35eee81f5fa7108b75,0,0,0,0,1,0,0,0,0,0
04ce3aadff4ffdf2d01229d575206410,1,0,0,1,0,0,0,0,0,0
62556e196e4d9ea4e8a488df8fc58c60,0,0,0,0,0,0,0,1,0,0
5d04c93ba644cd5b93e3614f880a82dc,0,0,0,0,0,0,1,0,0,0
298a037fb071048b816932eb289c3a1f,0,0,0,0,0,0,0,0,0,1
0e3b77602026e790afc13e18adc35dc4,0,0,0,0,0,0,0,0,1,0
962b89cd4f9bca32f01a08945b9e1361,0,0,0,0,1,1,0,0,0,1
f13bdd15808499ee6dc767bd1d31369b,0,0,0,1,0,0,0,0,0,0
08dac6d589383abf8edf66a0db5417ae,0,0,0,0,0,0,0,1,0,0
54f1e27efef47004e547e9a7d8a31dbf,0,0,0,0,0,0,0,0,0,0
a95f63c7d43365c87410c3f31f5f5256,0,0,0,0,0,0,1,0,0,0
e8aee8d4d296b1a68da7a32a54985e74,0,0,0,0,0,0,0,1,0,0
f34086423885e14a85b273fde797f3c5,0,0,0,0,0,0,0,0,0,0
8b3cb08986c82b930391d8543083fd1a,0,0,0,0,1,0,0,0,0,0
96eba8c29061cb7ce196e5572ed2ccf9,0,0,0,0,0,0,0,0,0,1
76ca1a2fe494b6aff625d326d6983ba7,0,0,0,1,1,0,0,0,0,0
101100acda2c457274866171f1987ba7,0,0,1,1,0,0,0,0,0,0
350a82491cabd10530f0ed4478ee88be,0,0,0,0,0,0,0,0,0,0
ed71674ee42812054fe5435867e7c302,1,0,1,0,0,1,0,0,0,0
1b1afb36179856fb5631b766655f40bc,0,0,0,1,0,0,0,0,0,0
81e6e99f71a8479060a9e2949bdd84ce,0,0,0,0,0,0,0,0,0,0
f298c2b8c2623f6ca60050e5e315bfb8,0,0,0,1,0,0,0,0,0,0
81e1fa829eafcaf50be7b716cf809113,0,0,0,0,0,0,0,0,0,0
49ad05f0c51e72397c265211ff10d3c5,0,1,0,0,0,0,0,0,0,0
05f685c534c5f45ac83de7e670aed9f1,0,0,0,0,0,0,0,0,0,0
284e66309f52f21926aaf178db6b87df,0,0,0,0,0,0,0,0,0,0
8b3a829602656be84fbfa34f68e126b0,0,1,0,0,0,0,0,0,0,0
ba815b7bc0fa54214e5a2ec1dac5a2ad,0,0,0,0,0,0,0,1,0,0
c6e5fbce4e105399c1d4c0cec3765047,0,0,0,0,0,0,1,0,0,0
963598082de8ab104592c8ddf8785461,0,1,0,0,0,0,0,0,0,0
ae6ea9e4a5dbf8bebede5ba92741e411,0,0,0,0,0,0,1,0,1,1
34c0adedae65858814d7be4479735642,1,1,0,1,1,1,0,0,0,0
4a4e5c7098de0b19f3ecb56ed56738ef,0,1,0,0,0,0,0,0,0,0
a93c1b1819ba3d729ac470b29b838f6d,0,1,0,0,0,0,0,0,1,1
6e6ce586fee1b3152acd26a2784ece74,0,0,0,0,0,0,0,0,1,1
4c23b9cb21f76665cbf6e8994d7f4847,0,0,0,0,0,0,0,0,0,0
90edbf3189a06ffd9d1532f8473d3e91,0,0,0,0,0,0,0,0,1,0
a6f0ea0024d01ac734921aec8aefaa45,0,0,0,1,0,0,0,0,1,0
f9bee9b9ce2d2fc60d49bde5177e0636,0,0,0,0,0,0,0,0,0,0
7e541e46e8d3b14b7bb716b554f72b1b,1,1,0,0,0,0,0,0,0,0
f2206210055bd0a282c5fe757ce8e6ee,0,0,0,0,0,0,0,0,1,0
5963e4d4fda34a98c080338758c6103a,0,0,0,0,0,0,0,0,0,0
dbbc5aa882ef23c3420708190e3ae2ce,0,1,0,0,0,0,0,0,0,0
94b8e9cc0a39555bb62c482e928e93ed,0,0,0,0,1,0,0,0,0,0
3f5017707cbd21fd6f909ff2b2c70ab2,0,0,0,0,0,0,0,1,1,1
c0193acb719e1eaaa973540c48366b7f,0,0,0,0,0,0,0,0,0,0
19cc94c87826e0ec3129f559a684f1c3,0,0,0,0,0,0,0,0,1,0
cd6410ad7a58e0f2f38b0addf598e158,0,1,0,0,0,0,0,0,0,0
61f3f85a4dfdfccea665433c8d84173a,0,0,0,0,0,1,0,0,0,0
953970cfbdc29409327d115650cbbac2,1,0,0,0,0,0,0,0,1,1
d09104bc340557391ba98eda0a455895,0,0,0,0,0,0,0,1,1,0
c22e783873bd434c5c1da5905c01503b,0,0,0,0,1,0,0,0,0,0
390db13de15c8d37d240d95c4189b2ba,0,0,0,0,1,0,0,0,0,0
30c6ec65107b20554c109bd7a30fd303,0,0,0,0,0,0,0,0,0,0
d62f965bbee71eaad9d6273e962cd9fd,0,0,0,0,1,0,0,0,0,1
39f9698b376d55f69dae60650b0b06c9,0,0,1,0,1,0,0,0,0,0
1ce3974d22b8d09d84b29b7267eeb389,0,0,0,0,0,0,0,0,0,0
b36c5f222aab9cf1f59194e0d2b7105d,0,0,0,0,0,0,0,1,0,0
dfafa1c14e3e514dc94cbc43a603ce48,0,0,0,0,0,0,0,1,1,0
a6e44de1233b4291527eb93305379355,0,0,0,0,0,0,0,1,0,0
7c1e8eb8da718161bcd8738fd954e65f,1,0,0,0,0,0,0,0,1,1
d244f849612dd3aec15ad2b6b1b9a6d6,0,0,1,1,1,1,0,0,0,0
a2500ae98e1b462c9facb86b2586c28b,1,0,0,0,0,0,0,0,0,0
fa1b890c39303f3892755c8b5d436f36,0,0,0,0,0,0,1,0,0,0
1b6fb3c57a3cebd396648027f2eddb33,0,0,0,1,1,0,0,1,1,0
3d1d3670d8572b3fa8a9c56a67e0855b,0,0,0,0,0,0,0,0,0,0
c7c90b739fecbd89db4e98d8763e034b,0,0,0,0,0,0,0,0,0,0
14d71d504adcb6a05bc812752a3aa8ba,0,0,0,0,0,0,0,0,0,0
d2acc6a24e442596839d322657a1b3ac,0,0,0,0,0,0,0,1,1,0
4bba1bb645a3e1192b78680296cd1a42,0,0,0,0,1,0,0,0,0,0
3fe377d574efd22d3607c6661457a9b7,0,0,0,0,0,0,0,0,0,0
e73e3f98684e3e10b6e34275c81cdc5a,0,1,0,0,0,0,0,0,1,0
3a24eaf27d5e33bdad50d5403564e913,0,0,0,0,0,0,0,0,0,0
0dada2f29d37d903fee61c079a68672c,0,0,0,0,0,0,0,0,0,0
5f97f6481294828abcdf2ca7bfce56e2,1,0,0,0,0,0,0,0,0,1
573a93e00addc4d4f549ee7a0a36de9d,0,0,1,1,0,0,0,0,0,0
619116e60faca80439e72099ae4929dd,0,0,0,0,1,0,0,0,0,0
16d1e5575f26c01ab61f53c61096b0d3,0,0,0,0,0,0,0,0,0,0
60f12ba1966c97dbc6bb6d878b846e15,0,0,0,0,0,0,0,0,0,0
69449b5c1fc633936d15fcc7bad807a7,0,0,0,0,0,0,0,0,0,0
b6ce8e08bb2d58bd1f67efb001ba6bf4,0,0,0,0,0,0,0,0,0,0
dd9501f9beefd4f9d0964bb0c968b5b8,0,0,0,0,0,0,0,0,0,0
6b9cbc5ad57d71228a868450d6cecb1a,1,0,1,0,0,0,0,0,0,0
9fc5dfaffa032f24aab71731b109210e,0,0,0,0,0,0,0,0,0,0
804a546444a7d19fe03e834197d422f9,0,0,0,0,0,0,0,0,0,0
3da9ca83210fd446020df0ca586f3383,0,0,0,0,0,0,0,0,0,0
c2adbd1f54bceea859039eeb5f5c353f,0,0,1,0,0,0,0,0,1,1
cacbf0e965df0e3cf49209969366d183,0,0,0,0,0,0,0,0,1,1
696193f33e875b0aff18d72511b8333e,0,0,0,0,1,0,0,0,0,0
1835ed55159459f57122ae3871026bf1,0,1,0,0,1,0,0,0,0,0
7b3fd0e4a87aa7305fd823d9f71da11a,0,0,0,0,0,0,0,0,1,0
c0ad857555c56d1a3380b2b7458a2812,0,0,0,1,0,0,0,1,0,0
327c23afeadc14d01cc964fc169d57f9,0,0,0,1,1,0,0,0,0,0
d029e82855972919fd39cec330b4eb01,0,1,0,0,0,0,1,0,1,1
74d4b3b8c626766ab33e1b7be43efcb8,0,0,0,0,1,0,0,0,0,0
9817631a660b098e1b6268f93f0ff6c3,0,0,0,0,0,0,0,0,0,0
1a5a8f1b1784066ab9121e063ee0b13e,0,0,0,0,0,1,1,1,0,0
ec2929d71dab7a5e779a2d6a5053513a,0,0,0,0,0,0,0,0,0,0
cb2f954c7220315a192b75a9f1d1dfa4,0,0,0,0,0,0,0,0,0,0
fc12e587f312affe0ee999d18b6e4f08,0,0,0,0,0,0,0,0,0,0
53abb498febcb71a5c0bcaa8748044a0,1,0,0,0,0,0,0,0,0,0
a940e32c9b0e607a80ace958cf72d18a,1,0,1,0,0,0,0,0,0,0
2fcf0cc4b083dd241cc8bcf38b135011,0,0,0,0,0,0,0,0,1,0
e52f9d0e255bdb5f195fbe127449535c,0,0,0,0,0,0,0,0,0,0
e766f1d1e5506c81a05820ee38ae74fe,0,0,0,0,0,0,0,0,0,1
a9ebb87d9eb827d0f6abf82fe94588d9,0,1,0,0,0,0,0,0,0,0
dbb8ec6db511c787eaf17d83a7c9e71f,0,0,0,0,0,0,1,0,0,0
f576f2d3a67917637840d567255d5bd9,0,0,0,1,0,0,0,0,0,0
de7c1e64c0a636f3163a00ee3fc04e52,0,1,0,0,0,0,0,0,0,0
83838b44cea8a56fb8f46b7bac8d3b62,1,1,0,0,0,0,0,0,0,0
3c3a6291426dd788a83b4c1019ea01e9,0,0,0,0,0,0,0,0,0,0
b1417a988bbff927ad7788cc2b864505,1,0,0,0,0,0,1,0,0,0
efa8b82e6a02dc88320557717980479b,0,0,0,0,0,0,0,0,0,0
c5398699d85690088d1aff397d2d710a,0,0,0,0,0,0,0,0,0,0
9b8b9dd3aea2b8f857f1aaf817c39ee3,0,0,0,0,0,0,0,0,0,0
efa073783d93fc73d6842b1a5062da8e,0,0,1,0,0,0,0,1,0,1
cec4f062933e0abaafb891f0351146e8,0,0,0,0,0,0,0,0,0,0
1253cda7a5e1fe08e52f40e06f7ecc57,0,0,0,0,0,0,0,0,0,0
0a3816dcba706f30b332ffb210b2a9d2,0,0,0,0,0,0,0,0,0,0
8c5b4d7cbf992b848c7025f5ddc07678,0,0,0,0,0,0,0,0,0,0
62162a39bf27bf18b2e76b856dca244d,0,0,0,0,0,0,0,0,0,0
67fdaa6cb9c93bccf3fa80de81f0f5d9,0,0,0,0,0,0,0,0,0,0
b679939b55aace341c822d1fb3413aec,0,0,0,0,0,0,0,0,0,0
896be68f51b05711d364d8f8054cb637,0,0,0,0,0,0,0,1,0,0
9829c7fc0ed6a14350b3486d35d81aff,1,0,0,0,0,0,0,0,0,0
554e0a856517be50d0fe6ac50c48e927,0,0,0,0,1,0,0,0,0,0
b3e8b08ab501014f0f1a3161afce58dc,1,0,0,0,1,0,0,0,0,0
2785ae85b4619060f229129cf7435e51,0,0,0,0,0,0,1,0,0,0
77a801a6ebd8149a4f50afe60b472a47,0,0,0,0,0,0,0,0,0,0
34e42f178af0ad3412df6cbd13886932,1,0,0,0,0,0,0,0,0,0
4a93ec35c928c98f8410638b997fc495,0,0,0,0,0,0,0,1,0,1
f97f5cf4c2a2a992b858be27531a14c2,0,0,0,0,0,0,0,0,0,0
27d4807d1351007ecd5ff7d95f2e71fb,0,0,0,0,0,0,0,0,0,0
5a79469b4792371b7f34ddc7036b80e7,0,0,0,0,0,0,0,0,0,0
5c0d706e19b0437bf3c9d59ae85245af,0,0,0,0,0,0,0,1,0,0
a698959bc98dcab8db92a918f50c4bd9,0,0,0,0,0,0,0,0,0,1
ec927051f564e61406c3d4dfc7121397,0,0,0,0,0,0,0,0,0,0
f7d329652a995c267d279be46d5b18ff,1,0,0,0,0,0,0,0,0,0
f9cfa371fd5383a10930eaff0edb4a41,0,0,1,0,0,0,0,0,1,1
103eea580167f702000db9147e9f3df5,0,1,0,0,0,0,0,0,1,1
680520c1e2132b1bc4e4d1c85d1793ff,0,0,0,0,0,0,0,0,0,0
6a3de44d3cac11f4d6b91cabfc20d70c,0,0,0,1,0,0,0,0,0,0
30bb5b26c7cf9ea1d2052da5f157a7ff,1,0,0,0,0,0,0,0,0,0
f00ebc63db17701a200f452ddf9d4dbd,1,0,0,0,0,0,0,0,0,0
f428eaf837e0330173f5b883fc3f30f5,0,0,0,0,0,0,0,0,0,1
f3614d02f9b6eebecd2c10f8d548e571,0,0,0,0,1,0,0,0,0,0
a357363d4014befe120cf1a1777f53ba,0,0,0,1,0,0,1,0,1,0
5a95071872f718b52b8162b7641fb401,0,0,0,0,0,1,0,0,0,0
4cb88cf8a35b68861f35311b65c4dbb3,0,0,0,0,0,0,0,0,0,0
24dc7d3aace53efba3552fbefc275c94,0,0,0,0,0,0,0,0,0,0
54d16eb3c86932ad65f7e3b6f839ada4,0,1,0,0,0,0,0,0,0,1
258dcc2e08358e53d85e6f87cf8a5226,0,0,0,0,0,0,0,0,0,0
4f205a8070af9b6535cd7f5f1a87dc57,0,0,0,0,0,0,0,0,0,0
386476be36c9c9450b14a4e935b59894,0,0,0,0,0,0,0,1,0,0
4d48e2af73910eeb9785fd578205c9de,0,0,0,0,0,0,0,1,1,1
3b58a72199cea7fe832b1a71a14a7326,0,0,0,0,0,1,0,0,0,0
da7854c15a3cf2801f542a50fdbf6864,0,0,0,0,1,1,0,0,0,0
e80c5b15bf9427ed78fd9d17ba4754e3,0,0,0,1,1,0,0,0,0,0
773085373998ee1e2d377c1fc2f2fe3f,0,0,1,0,0,0,0,0,1,1
413208f4f0f0cc2310738fbd725e29f2,0,0,0,0,0,0,0,0,0,0
7c0c4b1f2715cabc330b7bdbc89f1e22,0,0,0,0,0,0,1,0,0,0
376fb8d3626d49499ed82a27ba91150b,0,0,0,0,0,0,0,0,1,0
19169d32d71a8c028ed4a970166977bf,0,0,0,1,1,1,0,1,0,0
15f9f15c0418225e92abbdb77aeef535,0,1,0,0,0,0,0,0,0,0
415e8bdf3cf2d2c0e98496f0fff49485,1,0,0,0,1,0,0,0,0,0
307e051cfb8b08151c4d774d06a19b3d,0,0,0,0,0,0,0,1,0,0
42030f5c071722704370d64a931f3cc5,0,0,0,0,0,0,0,1,0,0
ddde32e44630fcb254a3d4d8d51cd384,0,0,0,0,0,1,0,1,0,0
4097d67f9e4cfcfaf2f3fb610c0dfe65,0,0,0,0,0,0,1,0,0,0
6ffa1f8e553cc69e18dc23e80d954d95,0,0,1,1,0,0,0,0,0,0
e5cd3da670743fdb9d16f61075a90870,0,0,0,0,0,0,0,0,0,0
f49536ade02a23acd9f499c6135ec353,0,0,1,0,0,0,0,0,0,0
ebfb7fb079bfc40548a1e5cb3cc3c75e,0,0,0,0,0,0,0,0,0,0
462e6c82b1ea69c64e87bf6ee64424c9,0,0,0,0,0,0,0,0,0,0
c7c8f2dacdab99204c83b43c25620623,0,0,0,0,0,0,0,0,0,0
d7535b0cd18a5657585e56475772a0e5,0,0,0,0,1,0,0,0,0,0
4c41c18251b9c1455683e016c7db2bff,0,0,1,0,1,0,0,0,0,1
96d2c7f724bb6ac612f1b8b71d717e64,0,0,0,1,0,0,0,0,1,1
24a9afb15700fefdf30ad4e190cd2761,1,0,0,0,0,1,1,0,0,1
b6618c322aa057c7d9f9f0e477f0138b,0,0,0,0,0,0,0,0,0,1
37cdb733a55c8e6ee340659e4c95828f,1,1,0,0,1,1,0,0,1,0
4ccba8dcc3419db339fc89962ed1049b,1,0,0,0,0,0,0,0,0,0
866dbb22c5765b60435822e8bcd7d163,0,0,0,0,1,1,0,0,0,0
dc6ad60d2f42bdc9d5415a6a08c3fe40,0,0,0,0,0,0,0,0,0,0
526470cee0d47cf54e2faeb51cf7f50c,0,0,0,0,0,1,0,0,1,0
b317e5700f3d598fd6d44ecaca38503d,0,0,0,0,0,0,0,0,0,1
400e3e288810ca7581feff21c3cf79aa,0,0,0,0,0,0,0,0,0,1
ca88ff0c0f4053d901eade599f66de96,0,0,0,0,1,0,0,1,0,0
3e897be7352c51d305eee25adc4e77e1,0,0,0,0,0,0,0,0,0,1
f6d38d404c437668db2517fa84135bad,0,0,0,0,0,0,1,0,1,0
28e556d0929a57aec81503d65cf80eed,0,0,0,0,0,1,0,0,1,0
dc949b4fd42d8360c5a302578d24dcb0,0,0,0,0,0,0,0,0,0,0
cf7683510b47b2714d3a4403734347f5,0,0,0,1,0,0,0,0,0,0
1fa88d46765d1a1b9e0826c6b4d272da,1,0,0,0,0,0,0,1,0,0
a6ab6dd3e0463021e9c82473dc38e00b,1,0,0,1,1,0,0,0,0,0
28d14859e9c4c1207b1e88408df682c4,0,0,0,0,0,0,0,0,0,0
828a82224d0ea2611e1c6a981d1164d1,0,0,0,0,0,0,0,0,0,0
5f71056db345c7d20b8215be784accfc,0,0,0,0,0,0,0,0,0,0
54f2ad27f0e9ac0a27db371c352ac0da,0,1,0,0,0,0,0,0,0,0
93406b2bf5de281732e0f436eb22e506,0,1,0,0,0,0,1,1,1,0
417d95cc63e59c02db69b5da0fe1181d,0,0,0,0,0,0,1,0,0,0
78e1208dc5264587bc8966de36c3447f,0,0,0,0,0,0,0,0,1,0
73b5a2c46624b04b5265166031307f51,0,0,0,1,1,0,0,0,0,0
887c56cf5faf2eccd4abb52946fb3b66,0,0,0,0,0,0,0,0,0,0
275bc89d3d98858fce3eb672c15418f3,0,0,0,0,0,0,0,0,0,0
bda7307c9bdf9ece410f09e2a19aa40a,0,0,0,0,1,0,0,0,0,0
550a3b4aaf5bfcc6f9df74d2af1a87d4,1,0,0,1,0,1,1,0,1,0
9a9fd1ed39c87af3e93d452d81020320,0,0,0,1,1,1,0,0,0,0
222bf1245c155cdfa425620d16744312,0,0,0,0,0,0,0,0,0,0
32bf4465dbf9a960b22189e06b6f7e40,0,0,0,0,1,0,0,0,0,0
715462734572f3eb0566cfe0c21b8358,0,0,0,0,0,0,0,0,0,0
187ba6066b6477a64b6a89e7abe51a58,0,0,0,0,0,0,0,0,0,0
eda8ec97ae129ce31ecfb6aea6ed6540,0,0,0,0,0,0,0,0,1,1
ca26795ab3970f9d99b2b0160136aac8,0,0,0,0,0,0,0,0,0,0
65d081d53b84f574af7725d4234f8a5f,0,0,0,0,0,0,0,0,0,0
ef7110b3ed691fcafc96f789158e99d7,0,0,0,0,0,0,0,0,0,0
e9c304051aeb6aa6e1d60c8ec832d212,0,0,0,0,0,0,0,0,0,0
060cd35aa253d1f4b7174042d45ae909,0,0,0,0,0,0,0,0,0,0
1d7f866e2fc0b8f223950d9f6dc6b0bb,0,1,0,0,0,0,0,0,0,1
2703d416a6cde7abcb6a6a683222ef02,0,0,1,0,0,0,1,0,1,1
69c82924c441209cc019c250195a15a1,0,0,0,0,0,0,0,1,0,0
fe228fb8bc2856f8bbf42caaf3c6d134,0,0,0,0,0,0,0,0,1,0
57d2d7e1623a888f11700ea65bfcc33e,0,0,0,0,0,0,0,0,0,0
1487372499f3c7f596f6cc1b71532b0c,0,0,0,0,0,0,0,0,0,0
5914d9895533633a9f90d8ed820d53a1,0,1,0,0,0,0,0,0,0,0
c8b1402d7f0bdffcbd8f9bffd52ee721,0,0,0,0,0,0,0,0,1,0
cb079461be90b3dac088aa2a66b11ba1,0,0,0,0,0,0,0,0,0,0
5eb82ecc745eab9639a7fb935bbb8152,0,0,1,0,0,1,0,0,0,1
ef568322fd6429142607316d1dd65515,0,0,0,0,0,0,0,0,0,0
3d78dc813545ff215c62648c40e05304,0,0,0,0,0,0,0,0,0,0
44096e2156713ef48f3b1c72baffc225,0,0,0,1,0,0,0,0,1,1
1f241a70872f94135dc99b8bf36ba109,0,0,0,0,0,0,0,0,0,0
aa89d61d5eca9d5f28ec93e59c9fad68,0,0,0,0,0,1,0,0,1,1
a0f80ff6fb8d6129dc43046ab2207a71,1,1,1,0,0,0,0,0,0,0
6e441bd5ca78ecdd31c01a0220843c95,0,1,0,0,0,0,0,0,0,0
ba6b5c111eedfdfd7a92545ddbbdb7a1,0,0,0,0,0,0,0,0,0,0
d2658a6867089476ed8d5058c901e001,0,0,0,0,0,1,0,0,0,0
1b3d118a342973e65e6e6e927f4e6476,1,0,0,0,0,0,0,0,0,0
8462edc139b7571c4dc945a89c0a689f,1,1,0,0,0,0,1,1,1,1
324f252a272b6e9b460691179c32e95b,0,0,0,0,0,0,0,0,1,1
9faec9347bc6eb9eece13755edffe673,0,0,0,0,0,0,0,0,1,1
f43a9bc802583fcd6141705fec2467b6,1,0,0,0,0,0,0,0,0,0
f2aede78b3a365786a3eb8dd39848e77,0,0,0,0,0,0,0,0,0,0
3ee9ddc59ed2a1db0e72ef2ea8eea91d,0,0,0,0,0,0,0,0,0,0
5a7884ea5eb894b90aaa7dd90742d7d1,0,0,0,1,0,0,0,0,0,0
fa4530fb0b07ce9f3ecc930db88abe4c,0,0,0,0,0,0,1,0,0,0
db6690d1b192c7550e276ac43aafbae3,0,0,0,0,0,0,0,0,0,1
6a3550ef53d9a2680209426d89690f72,0,1,0,0,0,0,0,1,0,0
1896593011c2197d4d3b950c8b9c1cfd,0,0,0,0,0,0,0,0,0,0
e0eca8857877e8c426e2ef545ae433dd,1,0,0,0,0,0,1,0,0,1
3987935aa4a54904444f1c422d825653,0,0,0,0,0,0,0,0,0,0
fb90184e0d33421c046b5598f97f88d8,0,0,0,0,0,0,0,0,1,1
72b36132288faa67bd03d81f3a5daf2a,0,0,0,0,0,0,0,0,0,0
3d4109eb0125ab164a2a93911755f4a4,0,0,0,0,0,0,0,0,1,0
7c45aadd7027118b6ad7d469be29295e,0,0,0,0,0,0,0,0,0,1
130e62cdc73c51eb7e80b628941f9eef,1,0,0,0,0,0,0,0,0,0
3c7f920008284c99df64a7477df8897a,0,0,1,1,0,0,0,0,0,0
8583b641555fb1a910a483b49a83848d,0,0,0,1,0,0,0,0,1,0
52f41a9d282a504b81b015498802b1ff,0,0,0,0,1,0,0,0,0,0
56d3a4065852136d887baeb6fffb7c47,0,0,0,0,0,0,1,1,0,0
7d2181b36b79e91973ba035fee5e0bee,0,1,0,0,1,1,0,1,1,0
de435a361a6a3d627450a5ee6cde5a1a,0,0,0,0,0,0,0,0,0,0
fba12239479366969a9808184534f854,0,0,0,0,0,0,0,1,0,0
893fe538ead2e966d7857f0c536e477a,0,0,0,0,0,1,1,0,0,0
7d8fda5a5cb3f1626997c78c11e39c36,0,0,0,0,0,0,0,0,0,0
b4b53bd37ba8a5d343f71bd1646fa1c0,0,0,0,0,0,0,1,0,0,0
cfc62fa4329c7f1e43d436088910648d,0,0,0,0,0,0,0,0,0,0
5117995ed577c43ebfa7e4fe893686ae,0,0,0,0,1,0,0,0,0,0
4c838c0f04aa254148fdf38dd48bf68c,0,0,0,0,1,1,0,0,1,0
b5a7f8d4c2a501bf2d7f1453740211b9,0,0,0,0,0,0,0,0,0,0
9e2fa838c83d46a51198a79fad767b36,0,0,0,0,0,0,0,0,1,1
0c77650ff0a4e5f3ca2f8621a1fc18ef,0,0,0,0,0,0,0,0,0,0
9d78778066b12be242b60428e8c4368d,0,0,0,0,0,0,0,0,0,0
0a4414984dde06100ff839be5e50cd5b,0,0,0,0,1,0,0,0,0,0
e5091d5203667afb3c78a471f9a77f98,0,0,0,0,0,0,0,0,0,0
0e6d21d92a6f74327a981abb78429622,0,0,1,0,0,0,0,0,0,0
2fecfbf85f0c6ecf2921452d424b13c6,0,0,0,0,0,0,0,1,1,0
9fb5bdbe517b3ca459dd84127b7d9109,0,0,0,0,0,0,0,0,0,0
38935149c9c3b84cd03796e4b77c258d,0,0,0,0,0,0,0,0,0,0
f0dbbb228db5f17bff26f44a550efabe,0,0,0,1,0,0,1,0,0,0
a84c1419d58167312cc0bd4ded3ad701,0,0,0,0,0,0,0,0,0,0
97639a3d274c90c32d132a355555ea0b,0,0,0,0,0,0,0,1,0,0
